[Node],name,node_id,QEM_reference_node_id,control_type,node_type,control_type_name,x,y,geometry,instruction,capacity,cost,,,,,
,,235,0,0,1,0,18.3,101.7479,"<Point><coordinates>18.300000,101.747900</coordinates></Point>",,0,0,,,,,
,,236,0,0,1,0,24.095,101.6259,"<Point><coordinates>24.095000,101.625900</coordinates></Point>",,0,0,,,,,
,,237,0,0,1,0,30.073,101.6869,"<Point><coordinates>30.073000,101.686900</coordinates></Point>",,0,0,,,,,
,,238,0,0,1,0,33.977,101.8699,"<Point><coordinates>33.977000,101.869900</coordinates></Point>",,0,0,,,,,
,,239,0,0,1,0,12.383,96.0749,"<Point><coordinates>12.383000,96.074900</coordinates></Point>",,0,0,,,,,
,,240,0,0,1,0,18.239,96.0749,"<Point><coordinates>18.239000,96.074900</coordinates></Point>",,0,0,,,,,
,,241,0,0,1,0,24.095,96.0749,"<Point><coordinates>24.095000,96.074900</coordinates></Point>",,0,0,,,,,
,,242,0,0,1,0,31.537,97.2949,"<Point><coordinates>31.537000,97.294900</coordinates></Point>",,0,0,,,,,
,,243,0,0,1,0,28.609,97.3559,"<Point><coordinates>28.609000,97.355900</coordinates></Point>",,0,0,,,,,
,,244,0,0,1,0,31.537,94.5499,"<Point><coordinates>31.537000,94.549900</coordinates></Point>",,0,0,,,,,
,,245,0,0,1,0,28.609,94.4889,"<Point><coordinates>28.609000,94.488900</coordinates></Point>",,0,0,,,,,
,,246,0,0,1,0,33.977,96.0749,"<Point><coordinates>33.977000,96.074900</coordinates></Point>",,0,0,,,,,
,,247,0,0,1,0,12.444,90.2799,"<Point><coordinates>12.444000,90.279900</coordinates></Point>",,0,0,,,,,
,,248,0,0,1,0,18.239,90.2189,"<Point><coordinates>18.239000,90.218900</coordinates></Point>",,0,0,,,,,
,,249,0,0,1,0,24.156,90.1579,"<Point><coordinates>24.156000,90.157900</coordinates></Point>",,0,0,,,,,
,,250,0,0,1,0,31.537,91.5609,"<Point><coordinates>31.537000,91.560900</coordinates></Point>",,0,0,,,,,
,,251,0,0,1,0,28.487,91.4389,"<Point><coordinates>28.487000,91.438900</coordinates></Point>",,0,0,,,,,
,,252,0,0,1,0,31.598,88.6329,"<Point><coordinates>31.598000,88.632900</coordinates></Point>",,0,0,,,,,
,,253,0,0,1,0,28.548,88.3889,"<Point><coordinates>28.548000,88.388900</coordinates></Point>",,0,0,,,,,
,,254,0,0,1,0,33.977,90.2799,"<Point><coordinates>33.977000,90.279900</coordinates></Point>",,0,0,,,,,
,,255,0,0,1,0,12.383,84.4239,"<Point><coordinates>12.383000,84.423900</coordinates></Point>",,0,0,,,,,
,,256,0,0,1,0,18.3,84.4239,"<Point><coordinates>18.300000,84.423900</coordinates></Point>",,0,0,,,,,
,,257,0,0,1,0,24.156,84.4239,"<Point><coordinates>24.156000,84.423900</coordinates></Point>",,0,0,,,,,
,,258,0,0,1,0,31.476,85.6439,"<Point><coordinates>31.476000,85.643900</coordinates></Point>",,0,0,,,,,
,,259,0,0,1,0,28.609,85.5829,"<Point><coordinates>28.609000,85.582900</coordinates></Point>",,0,0,,,,,
,,260,0,0,1,0,31.537,82.5939,"<Point><coordinates>31.537000,82.593900</coordinates></Point>",,0,0,,,,,
,,261,0,0,1,0,28.548,82.5939,"<Point><coordinates>28.548000,82.593900</coordinates></Point>",,0,0,,,,,
,,262,0,0,1,0,33.977,84.3019,"<Point><coordinates>33.977000,84.301900</coordinates></Point>",,0,0,,,,,
,,263,0,0,1,0,36.173,50.691,"<Point><coordinates>36.173000,50.691000</coordinates></Point>",,0,0,,,,,
,,264,0,0,1,0,33.245,50.691,"<Point><coordinates>33.245000,50.691000</coordinates></Point>",,0,0,,,,,
,,265,0,0,1,0,36.173,47.702,"<Point><coordinates>36.173000,47.702000</coordinates></Point>",,0,0,,,,,
,,266,0,0,1,0,33.306,47.702,"<Point><coordinates>33.306000,47.702000</coordinates></Point>",,0,0,,,,,
,,267,0,0,1,0,42.151,50.935,"<Point><coordinates>42.151000,50.935000</coordinates></Point>",,0,0,,,,,
,,268,0,0,1,0,39.101,50.752,"<Point><coordinates>39.101000,50.752000</coordinates></Point>",,0,0,,,,,
,,269,0,0,1,0,42.212,47.885,"<Point><coordinates>42.212000,47.885000</coordinates></Point>",,0,0,,,,,
,,270,0,0,1,0,39.284,47.824,"<Point><coordinates>39.284000,47.824000</coordinates></Point>",,0,0,,,,,
,,271,0,0,1,0,36.295,44.774,"<Point><coordinates>36.295000,44.774000</coordinates></Point>",,0,0,,,,,
,,272,0,0,1,0,33.428,44.591,"<Point><coordinates>33.428000,44.591000</coordinates></Point>",,0,0,,,,,
,,273,0,0,1,0,36.295,41.785,"<Point><coordinates>36.295000,41.785000</coordinates></Point>",,0,0,,,,,
,,274,0,0,1,0,33.55,41.785,"<Point><coordinates>33.550000,41.785000</coordinates></Point>",,0,0,,,,,
,,275,0,0,1,0,42.334,44.957,"<Point><coordinates>42.334000,44.957000</coordinates></Point>",,0,0,,,,,
,,276,0,0,1,0,39.345,44.896,"<Point><coordinates>39.345000,44.896000</coordinates></Point>",,0,0,,,,,
,,277,0,0,1,0,42.334,42.029,"<Point><coordinates>42.334000,42.029000</coordinates></Point>",,0,0,,,,,
,,278,0,0,1,0,39.406,41.907,"<Point><coordinates>39.406000,41.907000</coordinates></Point>",,0,0,,,,,
,,279,0,0,1,0,48.129,45.201,"<Point><coordinates>48.129000,45.201000</coordinates></Point>",,0,0,,,,,
,,280,0,0,1,0,45.262,45.14,"<Point><coordinates>45.262000,45.140000</coordinates></Point>",,0,0,,,,,
,,281,0,0,1,0,48.19,42.151,"<Point><coordinates>48.190000,42.151000</coordinates></Point>",,0,0,,,,,
,,282,0,0,1,0,45.262,42.029,"<Point><coordinates>45.262000,42.029000</coordinates></Point>",,0,0,,,,,
,,283,0,0,1,0,36.539,38.857,"<Point><coordinates>36.539000,38.857000</coordinates></Point>",,0,0,,,,,
,,284,0,0,1,0,33.611,38.735,"<Point><coordinates>33.611000,38.735000</coordinates></Point>",,0,0,,,,,
,,285,0,0,1,0,36.6,35.99,"<Point><coordinates>36.600000,35.990000</coordinates></Point>",,0,0,,,,,
,,286,0,0,1,0,33.611,35.868,"<Point><coordinates>33.611000,35.868000</coordinates></Point>",,0,0,,,,,
,,287,0,0,1,0,42.395,39.101,"<Point><coordinates>42.395000,39.101000</coordinates></Point>",,0,0,,,,,
,,288,0,0,1,0,39.467,38.857,"<Point><coordinates>39.467000,38.857000</coordinates></Point>",,0,0,,,,,
,,289,0,0,1,0,42.517,36.051,"<Point><coordinates>42.517000,36.051000</coordinates></Point>",,0,0,,,,,
,,290,0,0,1,0,39.589,36.051,"<Point><coordinates>39.589000,36.051000</coordinates></Point>",,0,0,,,,,
,,291,0,0,1,0,48.251,39.284,"<Point><coordinates>48.251000,39.284000</coordinates></Point>",,0,0,,,,,
,,292,0,0,1,0,45.445,39.162,"<Point><coordinates>45.445000,39.162000</coordinates></Point>",,0,0,,,,,
,,293,0,0,1,0,48.373,36.295,"<Point><coordinates>48.373000,36.295000</coordinates></Point>",,0,0,,,,,
,,294,0,0,1,0,45.445,36.234,"<Point><coordinates>45.445000,36.234000</coordinates></Point>",,0,0,,,,,
,,295,0,0,1,0,54.229,39.345,"<Point><coordinates>54.229000,39.345000</coordinates></Point>",,0,0,,,,,
,,296,0,0,1,0,51.301,39.345,"<Point><coordinates>51.301000,39.345000</coordinates></Point>",,0,0,,,,,
,,297,0,0,1,0,54.412,36.417,"<Point><coordinates>54.412000,36.417000</coordinates></Point>",,0,0,,,,,
,,298,0,0,1,0,51.301,36.417,"<Point><coordinates>51.301000,36.417000</coordinates></Point>",,0,0,,,,,
,,299,0,0,1,0,35.319,31.659,"<Point><coordinates>35.319000,31.659000</coordinates></Point>",,0,0,,,,,
,,300,0,0,1,0,41.114,31.903,"<Point><coordinates>41.114000,31.903000</coordinates></Point>",,0,0,,,,,
,,301,0,0,1,0,47.153,31.964,"<Point><coordinates>47.153000,31.964000</coordinates></Point>",,0,0,,,,,
,,302,0,0,1,0,53.131,32.025,"<Point><coordinates>53.131000,32.025000</coordinates></Point>",,0,0,,,,,
,,303,0,0,1,0,58.987,32.147,"<Point><coordinates>58.987000,32.147000</coordinates></Point>",,0,0,,,,,
,,304,0,0,1,0,66.185,33.489,"<Point><coordinates>66.185000,33.489000</coordinates></Point>",,0,0,,,,,
,,305,0,0,1,0,63.318,33.55,"<Point><coordinates>63.318000,33.550000</coordinates></Point>",,0,0,,,,,
,,306,0,0,1,0,66.246,30.683,"<Point><coordinates>66.246000,30.683000</coordinates></Point>",,0,0,,,,,
,,307,0,0,1,0,63.257,30.683,"<Point><coordinates>63.257000,30.683000</coordinates></Point>",,0,0,,,,,
,,308,0,0,1,0,68.564,32.269,"<Point><coordinates>68.564000,32.269000</coordinates></Point>",,0,0,,,,,
,,309,0,0,1,0,35.502,25.803,"<Point><coordinates>35.502000,25.803000</coordinates></Point>",,0,0,,,,,
,,310,0,0,1,0,41.297,25.986,"<Point><coordinates>41.297000,25.986000</coordinates></Point>",,0,0,,,,,
,,311,0,0,1,0,47.275,26.169,"<Point><coordinates>47.275000,26.169000</coordinates></Point>",,0,0,,,,,
,,312,0,0,1,0,53.192,26.352,"<Point><coordinates>53.192000,26.352000</coordinates></Point>",,0,0,,,,,
,,313,0,0,1,0,59.17,26.413,"<Point><coordinates>59.170000,26.413000</coordinates></Point>",,0,0,,,,,
,,314,0,0,1,0,64.904,26.413,"<Point><coordinates>64.904000,26.413000</coordinates></Point>",,0,0,,,,,
,,315,0,0,1,0,68.564,26.535,"<Point><coordinates>68.564000,26.535000</coordinates></Point>",,0,0,,,,,
,,316,0,0,1,0,35.624,19.886,"<Point><coordinates>35.624000,19.886000</coordinates></Point>",,0,0,,,,,
,,317,0,0,1,0,41.541,20.069,"<Point><coordinates>41.541000,20.069000</coordinates></Point>",,0,0,,,,,
,,318,0,0,1,0,17.385,48.8,"<Point><coordinates>17.385000,48.800000</coordinates></Point>",,0,0,,,,,
,,319,0,0,1,0,22.997,49.349,"<Point><coordinates>22.997000,49.349000</coordinates></Point>",,0,0,,,,,
,,320,0,0,1,0,28.975,49.044,"<Point><coordinates>28.975000,49.044000</coordinates></Point>",,0,0,,,,,
,,321,0,0,1,0,17.507,42.761,"<Point><coordinates>17.507000,42.761000</coordinates></Point>",,0,0,,,,,
,,322,0,0,1,0,23.302,43.188,"<Point><coordinates>23.302000,43.188000</coordinates></Point>",,0,0,,,,,
,,323,0,0,1,0,29.28,43.005,"<Point><coordinates>29.280000,43.005000</coordinates></Point>",,0,0,,,,,
,,324,0,0,1,0,17.629,36.905,"<Point><coordinates>17.629000,36.905000</coordinates></Point>",,0,0,,,,,
,,325,0,0,1,0,23.485,36.966,"<Point><coordinates>23.485000,36.966000</coordinates></Point>",,0,0,,,,,
,,326,0,0,1,0,29.402,37.149,"<Point><coordinates>29.402000,37.149000</coordinates></Point>",,0,0,,,,,
,,327,0,0,1,0,17.751,31.049,"<Point><coordinates>17.751000,31.049000</coordinates></Point>",,0,0,,,,,
,,328,0,0,1,0,23.546,31.049,"<Point><coordinates>23.546000,31.049000</coordinates></Point>",,0,0,,,,,
,,329,0,0,1,0,29.341,31.476,"<Point><coordinates>29.341000,31.476000</coordinates></Point>",,0,0,,,,,
,,330,0,0,1,0,18.117,25.193,"<Point><coordinates>18.117000,25.193000</coordinates></Point>",,0,0,,,,,
,,331,0,0,1,0,23.912,24.827,"<Point><coordinates>23.912000,24.827000</coordinates></Point>",,0,0,,,,,
,,332,0,0,1,0,29.585,25.742,"<Point><coordinates>29.585000,25.742000</coordinates></Point>",,0,0,,,,,
,,333,0,0,1,0,18.056,19.032,"<Point><coordinates>18.056000,19.032000</coordinates></Point>",,0,0,,,,,
,,334,0,0,1,0,23.912,19.093,"<Point><coordinates>23.912000,19.093000</coordinates></Point>",,0,0,,,,,
,,335,0,0,1,0,29.768,19.52,"<Point><coordinates>29.768000,19.520000</coordinates></Point>",,0,0,,,,,
,,336,0,0,1,0,18.056,13.115,"<Point><coordinates>18.056000,13.115000</coordinates></Point>",,0,0,,,,,
,,337,0,0,1,0,23.851,13.237,"<Point><coordinates>23.851000,13.237000</coordinates></Point>",,0,0,,,,,
,,338,0,0,1,0,29.89,13.42,"<Point><coordinates>29.890000,13.420000</coordinates></Point>",,0,0,,,,,
,,339,0,0,1,0,47.458,19.947,"<Point><coordinates>47.458000,19.947000</coordinates></Point>",,0,0,,,,,
,,340,0,0,1,0,53.68,19.947,"<Point><coordinates>53.680000,19.947000</coordinates></Point>",,0,0,,,,,
,,341,0,0,1,0,59.414,19.947,"<Point><coordinates>59.414000,19.947000</coordinates></Point>",,0,0,,,,,
,,342,0,0,1,0,66.002,20.252,"<Point><coordinates>66.002000,20.252000</coordinates></Point>",,0,0,,,,,
,,343,0,0,1,0,35.807,13.603,"<Point><coordinates>35.807000,13.603000</coordinates></Point>",,0,0,,,,,
,,344,0,0,1,0,41.663,13.725,"<Point><coordinates>41.663000,13.725000</coordinates></Point>",,0,0,,,,,
,,345,0,0,1,0,47.458,11.346,"<Point><coordinates>47.458000,11.346000</coordinates></Point>",,0,0,,,,,
,,346,0,0,1,0,51.85,14.579,"<Point><coordinates>51.850000,14.579000</coordinates></Point>",,0,0,,,,,
,,347,0,0,1,0,59.536,14.152,"<Point><coordinates>59.536000,14.152000</coordinates></Point>",,0,0,,,,,
,,348,0,0,1,0,66.124,14.457,"<Point><coordinates>66.124000,14.457000</coordinates></Point>",,0,0,,,,,
,,349,0,0,1,0,35.319,6.466,"<Point><coordinates>35.319000,6.466000</coordinates></Point>",,0,0,,,,,
,,350,0,0,1,0,41.602,6.832,"<Point><coordinates>41.602000,6.832000</coordinates></Point>",,0,0,,,,,
,,351,0,0,1,0,52.033,10.309,"<Point><coordinates>52.033000,10.309000</coordinates></Point>",,0,0,,,,,
,,352,0,0,1,0,56.242,8.845,"<Point><coordinates>56.242000,8.845000</coordinates></Point>",,0,0,,,,,
,,353,0,0,1,0,49.227,5.612,"<Point><coordinates>49.227000,5.612000</coordinates></Point>",,0,0,,,,,
,,354,0,0,1,0,59.841,5.856,"<Point><coordinates>59.841000,5.856000</coordinates></Point>",,0,0,,,,,
,,355,0,0,1,0,66.246,7.381,"<Point><coordinates>66.246000,7.381000</coordinates></Point>",,0,0,,,,,
,,356,0,0,1,0,71.6749,44.347,"<Point><coordinates>71.674900,44.347000</coordinates></Point>",,0,0,,,,,
,,357,0,0,1,0,77.714,43.005,"<Point><coordinates>77.714000,43.005000</coordinates></Point>",,0,0,,,,,
,,358,0,0,1,0,82.6549,40.504,"<Point><coordinates>82.654900,40.504000</coordinates></Point>",,0,0,,,,,
,,359,0,0,1,0,72.346,35.441,"<Point><coordinates>72.346000,35.441000</coordinates></Point>",,0,0,,,,,
,,360,0,0,1,0,80.0929,35.38,"<Point><coordinates>80.092900,35.380000</coordinates></Point>",,0,0,,,,,
,,361,0,0,1,0,71.919,29.768,"<Point><coordinates>71.919000,29.768000</coordinates></Point>",,0,0,,,,,
,,362,0,0,1,0,77.531,29.951,"<Point><coordinates>77.531000,29.951000</coordinates></Point>",,0,0,,,,,
,,363,0,0,1,0,83.3259,29.951,"<Point><coordinates>83.325900,29.951000</coordinates></Point>",,0,0,,,,,
,,364,0,0,1,0,72.224,20.862,"<Point><coordinates>72.224000,20.862000</coordinates></Point>",,0,0,,,,,
,,365,0,0,1,0,76.921,21.045,"<Point><coordinates>76.921000,21.045000</coordinates></Point>",,0,0,,,,,
,,366,0,0,1,0,82.1669,23.424,"<Point><coordinates>82.166900,23.424000</coordinates></Point>",,0,0,,,,,
,,367,0,0,1,0,10.37,63.623,"<Point><coordinates>10.370000,63.623000</coordinates></Point>",,0,0,,,,,
,,368,0,0,1,0,5.49,92.5369,"<Point><coordinates>5.490000,92.536900</coordinates></Point>",,0,0,,,,,
,,369,0,0,1,0,8.906,107.5429,"<Point><coordinates>8.906000,107.542900</coordinates></Point>",,0,0,,,,,
,,370,0,0,1,0,14.762,107.5429,"<Point><coordinates>14.762000,107.542900</coordinates></Point>",,0,0,,,,,
,,371,0,0,1,0,20.557,107.5429,"<Point><coordinates>20.557000,107.542900</coordinates></Point>",,0,0,,,,,
,,372,0,0,1,0,26.657,107.4819,"<Point><coordinates>26.657000,107.481900</coordinates></Point>",,0,0,,,,,
,,373,0,0,1,0,32.635,107.4819,"<Point><coordinates>32.635000,107.481900</coordinates></Point>",,0,0,,,,,
,,374,0,0,1,0,38.369,107.4819,"<Point><coordinates>38.369000,107.481900</coordinates></Point>",,0,0,,,,,
,,375,0,0,1,0,44.347,107.5429,"<Point><coordinates>44.347000,107.542900</coordinates></Point>",,0,0,,,,,
,,376,0,0,1,0,50.813,107.5429,"<Point><coordinates>50.813000,107.542900</coordinates></Point>",,0,0,,,,,
,,377,0,0,1,0,47.275,117.3029,"<Point><coordinates>47.275000,117.302900</coordinates></Point>",,0,0,,,,,
,,378,0,0,1,0,30.378,115.7169,"<Point><coordinates>30.378000,115.716900</coordinates></Point>",,0,0,,,,,
,,379,0,0,1,0,0,87.0469,"<Point><coordinates>0.000000,87.046900</coordinates></Point>",,0,0,,,,,
,,380,0,0,1,0,5.612,63.562,"<Point><coordinates>5.612000,63.562000</coordinates></Point>",,0,0,,,,,
,,381,0,0,1,0,9.638,27.023,"<Point><coordinates>9.638000,27.023000</coordinates></Point>",,0,0,,,,,
,,382,0,0,1,0,6.71,10.309,"<Point><coordinates>6.710000,10.309000</coordinates></Point>",,0,0,,,,,
,,383,0,0,1,0,17.873,6.283,"<Point><coordinates>17.873000,6.283000</coordinates></Point>",,0,0,,,,,
,,384,0,0,1,0,49.105,0,"<Point><coordinates>49.105000,0.000000</coordinates></Point>",,0,0,,,,,
,,385,0,0,1,0,82.0449,12.81,"<Point><coordinates>82.044900,12.810000</coordinates></Point>",,0,0,,,,,
,,386,0,0,1,0,88.9989,35.563,"<Point><coordinates>88.998900,35.563000</coordinates></Point>",,0,0,,,,,
,,387,0,0,1,0,85.9489,42.883,"<Point><coordinates>85.948900,42.883000</coordinates></Point>",,0,0,,,,,
,,388,0,0,1,0,18.361,80.6419,"<Point><coordinates>18.361000,80.641900</coordinates></Point>",,0,0,,,,,
,,389,0,0,1,0,7.503,90.1579,"<Point><coordinates>7.503000,90.157900</coordinates></Point>",,0,0,,,,,
,,390,0,0,1,0,7.32,85.4609,"<Point><coordinates>7.320000,85.460900</coordinates></Point>",,0,0,,,,,
,,391,0,0,1,0,24.095,77.8969,"<Point><coordinates>24.095000,77.896900</coordinates></Point>",,0,0,,,,,
,,392,0,0,1,0,28.243,76.006,"<Point><coordinates>28.243000,76.006000</coordinates></Point>",,0,0,,,,,
,,393,0,0,1,0,30.805,75.152,"<Point><coordinates>30.805000,75.152000</coordinates></Point>",,0,0,,,,,
,,394,0,0,1,0,33.916,75.091,"<Point><coordinates>33.916000,75.091000</coordinates></Point>",,0,0,,,,,
,,395,0,0,0,0,36.173,75.152,"<Point><coordinates>36.173000,75.152000</coordinates></Point>",,3,10,,,,,
,,396,0,0,1,0,39.528,75.03,"<Point><coordinates>39.528000,75.030000</coordinates></Point>",,0,0,,,,,
,,397,0,0,1,0,41.48,74.9689,"<Point><coordinates>41.480000,74.968900</coordinates></Point>",,0,0,,,,,
,,398,0,0,1,0,43.615,74.542,"<Point><coordinates>43.615000,74.542000</coordinates></Point>",,0,0,,,,,
,,399,0,0,1,0,44.164,74.237,"<Point><coordinates>44.164000,74.237000</coordinates></Point>",,0,0,,,,,
,,400,0,0,1,0,43.493,76.4939,"<Point><coordinates>43.493000,76.493900</coordinates></Point>",,0,0,,,,,
,,401,0,0,1,0,44.713,79.727,"<Point><coordinates>44.713000,79.727000</coordinates></Point>",,0,0,,,,,
,,402,0,0,1,0,44.042,81.0689,"<Point><coordinates>44.042000,81.068900</coordinates></Point>",,0,0,,,,,
,,403,0,0,1,0,43.615,71.736,"<Point><coordinates>43.615000,71.736000</coordinates></Point>",,0,0,,,,,
,,404,0,0,1,0,43.92,68.747,"<Point><coordinates>43.920000,68.747000</coordinates></Point>",,0,0,,,,,
,,405,0,0,1,0,43.981,67.832,"<Point><coordinates>43.981000,67.832000</coordinates></Point>",,0,0,,,,,
,,406,0,0,1,0,43.127,65.819,"<Point><coordinates>43.127000,65.819000</coordinates></Point>",,0,0,,,,,
,,407,0,0,1,0,43.066,62.769,"<Point><coordinates>43.066000,62.769000</coordinates></Point>",,0,0,,,,,
,,408,0,0,1,0,43.371,59.841,"<Point><coordinates>43.371000,59.841000</coordinates></Point>",,0,0,,,,,
,,409,0,0,1,0,42.639,58.072,"<Point><coordinates>42.639000,58.072000</coordinates></Point>",,0,0,,,,,
,,410,0,0,1,0,39.101,57.523,"<Point><coordinates>39.101000,57.523000</coordinates></Point>",,0,0,,,,,
,,411,0,0,1,0,36.112,57.401,"<Point><coordinates>36.112000,57.401000</coordinates></Point>",,0,0,,,,,
,,412,0,0,1,0,33.184,57.157,"<Point><coordinates>33.184000,57.157000</coordinates></Point>",,0,0,,,,,
,,413,0,0,1,0,30.317,56.974,"<Point><coordinates>30.317000,56.974000</coordinates></Point>",,0,0,,,,,
,,414,0,0,1,0,27.511,56.852,"<Point><coordinates>27.511000,56.852000</coordinates></Point>",,0,0,,,,,
,,415,0,0,1,0,23.18,57.462,"<Point><coordinates>23.180000,57.462000</coordinates></Point>",,0,0,,,,,
,,416,0,0,1,0,17.385,59.536,"<Point><coordinates>17.385000,59.536000</coordinates></Point>",,0,0,,,,,
,,417,0,0,1,0,12.078,61.305,"<Point><coordinates>12.078000,61.305000</coordinates></Point>",,0,0,,,,,
,,418,0,0,1,0,47.214,107.5429,"<Point><coordinates>47.214000,107.542900</coordinates></Point>",,0,0,,,,,
,,419,0,0,1,0,46.787,102.0529,"<Point><coordinates>46.787000,102.052900</coordinates></Point>",,0,0,,,,,
,,420,0,0,1,0,47.519,97.2949,"<Point><coordinates>47.519000,97.294900</coordinates></Point>",,0,0,,,,,
,,421,0,0,1,0,48.495,94.4889,"<Point><coordinates>48.495000,94.488900</coordinates></Point>",,0,0,,,,,
,,422,0,0,1,0,49.776,91.4999,"<Point><coordinates>49.776000,91.499900</coordinates></Point>",,0,0,,,,,
,,423,0,0,1,0,49.654,88.6939,"<Point><coordinates>49.654000,88.693900</coordinates></Point>",,0,0,,,,,
,,424,0,0,1,0,50.203,85.6439,"<Point><coordinates>50.203000,85.643900</coordinates></Point>",,0,0,,,,,
,,425,0,0,1,0,51.118,82.7159,"<Point><coordinates>51.118000,82.715900</coordinates></Point>",,0,0,,,,,
,,426,0,0,1,0,51.301,81.1909,"<Point><coordinates>51.301000,81.190900</coordinates></Point>",,0,0,,,,,
,,427,0,0,1,0,52.155,80.7639,"<Point><coordinates>52.155000,80.763900</coordinates></Point>",,0,0,,,,,
,,428,0,0,1,0,55.388,80.52,"<Point><coordinates>55.388000,80.520000</coordinates></Point>",,0,0,,,,,
,,429,0,0,1,0,55.083,81.1299,"<Point><coordinates>55.083000,81.129900</coordinates></Point>",,0,0,,,,,
,,430,0,0,1,0,54.839,81.6789,"<Point><coordinates>54.839000,81.678900</coordinates></Point>",,0,0,,,,,
,,431,0,0,1,0,55.815,79.6659,"<Point><coordinates>55.815000,79.665900</coordinates></Point>",,0,0,,,,,
,,432,0,0,1,0,57.157,76.738,"<Point><coordinates>57.157000,76.738000</coordinates></Point>",,0,0,,,,,
,,433,0,0,1,0,57.218,74.3589,"<Point><coordinates>57.218000,74.358900</coordinates></Point>",,0,0,,,,,
,,434,0,0,1,0,56.73,72.407,"<Point><coordinates>56.730000,72.407000</coordinates></Point>",,0,0,,,,,
,,435,0,0,1,0,57.645,69.967,"<Point><coordinates>57.645000,69.967000</coordinates></Point>",,0,0,,,,,
,,436,0,0,1,0,57.889,68.198,"<Point><coordinates>57.889000,68.198000</coordinates></Point>",,0,0,,,,,
,,437,0,0,0,0,55.449,69.479,"<Point><coordinates>55.449000,69.479000</coordinates></Point>",,3,10,,,,,
